# LAMMPS data file written by OVITO
6144 atoms
1 atom types
-9.7023602 9.7023716 xlo xhi
-41.3437996 41.3437996 ylo yhi
-44.8151016 44.8151016 zlo zhi
0.0 1.22973 0.0 xy xz yz

Atoms

2454 1 -4.5815602 -7.7546802 -9.3256197
2455 1 -2.99817 -10.3401003 -8.3917904
2456 1 -2.88275 -7.7622299 -6.5236302
2473 1 -7.8670302 -5.16816 -11.1896
2474 1 -7.7849798 -2.5855501 -9.3226004
2475 1 -6.1837702 -5.1721401 -8.3875504
2476 1 -6.0883598 -2.58791 -6.52244
2477 1 -4.6329098 -5.16816 -11.1896
2478 1 -4.55086 -2.5855501 -9.3226004
2479 1 -2.94965 -5.1721401 -8.3875504
2480 1 -2.85424 -2.58791 -6.52244
2690 1 -8.8126698 -38.7499008 -3.7179401
2692 1 -7.3796001 -38.7412987 -0.925256
2694 1 -5.5785499 -38.7499008 -3.7179401
2792 1 -2.8029399 -18.1592007 -0.941614
2696 1 -4.1454802 -38.7412987 -0.925256
2791 1 -3.1389201 -20.6900006 -2.84232
2698 1 -2.34443 -38.7499008 -3.7179401
2790 1 -4.60601 -18.1046009 -3.75281
2789 1 -4.81355 -20.6690007 -5.6433401
2788 1 -6.0370598 -18.1592007 -0.941614
2787 1 -6.3730402 -20.6900006 -2.84232
2786 1 -7.84013 -18.1046009 -3.75281
2785 1 -8.0476704 -20.6690007 -5.6433401
2713 1 -8.6238203 -36.1729012 -5.5833402
2714 1 -8.70788 -33.5763016 -3.7346399
2715 1 -7.1497798 -36.1511993 -2.7792201
2716 1 -7.30093 -33.5340996 -0.92996
2717 1 -5.3896999 -36.1729012 -5.5833402
2718 1 -5.4737602 -33.5763016 -3.7346399
2719 1 -3.91566 -36.1511993 -2.7792201
2720 1 -4.0668101 -33.5340996 -0.92996
2721 1 -2.1555801 -36.1729012 -5.5833402
2722 1 -2.23964 -33.5763016 -3.7346399
2737 1 -8.4830799 -31.0135994 -5.6192899
2738 1 -8.4449902 -28.4188004 -3.7999201
2739 1 -6.9613 -30.9813996 -2.81266
2740 1 -6.90938 -28.3624001 -1.0189101
2741 1 -5.24896 -31.0135994 -5.6192899
2742 1 -5.2108698 -28.4188004 -3.7999201
2743 1 -3.72718 -30.9813996 -2.81266
2744 1 -3.6752601 -28.3624001 -1.0189101
2746 1 -1.97675 -28.4188004 -3.7999201
2761 1 -8.2726698 -25.844101 -5.6555801
2762 1 -8.1363297 -23.2600994 -3.8278699
2763 1 -6.67518 -25.8376007 -2.85306
2764 1 -6.4731398 -23.2849007 -1.06338
2765 1 -5.0385499 -25.844101 -5.6555801
2766 1 -4.9022102 -23.2600994 -3.8278699
2767 1 -3.4410601 -25.8376007 -2.85306
2768 1 -3.2390201 -23.2849007 -1.06338
195 1 -6.4669299 -4.7642298e-13 -42.0139999
199 1 -3.23281 -4.7651601e-13 -42.0139999
577 1 -8.0804901 -4.7655802e-13 -39.2125015
579 1 -6.4589901 -4.7600799e-13 -36.4109993
581 1 -4.8463702 -4.7659602e-13 -39.2125015
583 1 -3.22487 -4.7603703e-13 -36.4109993
961 1 -8.0700197 -4.6872201e-13 -33.6094017
963 1 -6.4446202 -4.6919499e-13 -30.8076
965 1 -4.8358999 -4.7567601e-13 -33.6094017
967 1 -3.2105 -4.7620101e-13 -30.8076
